Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,No,Travel_Rarely,291,Research & Development,5,3,Medical,1,531,2,Male,59,1,4,Research Scientist,2,Married,9086,5622,2,Y,No,18,4,4,80,3,36,3,4,6,2,6,9
53,No,Travel_Rarely,443,Human Resources,5,4,Medical,1,532,4,Male,39,1,1,Human Resources,3,Divorced,13031,5653,5,Y,No,25,3,4,80,2,37,2,3,10,9,10,5
35,No,Travel_Frequently,1130,Human Resources,26,3,Medical,1,533,3,Male,36,1,3,Manager,2,Married,10259,16214,2,Y,No,22,3,2,80,2,23,3,2,9,4,7,10
33,Yes,Travel_Frequently,1073,Research & Development,14,3,Life Sciences,1,534,3,Female,65,3,4,Manufacturing Director,4,Single,19882,26612,5,Y,No,22,3,3,80,3,37,5,4,2,10,3,3
58,Yes,Travel_Rarely,1382,Research & Development,18,2,Technical Degree,1,535,4,Male,64,1,2,Laboratory Technician,4,Married,12802,5031,3,Y,Yes,19,3,1,80,0,10,0,1,18,4,7,11
35,Yes,Travel_Rarely,763,Human Resources,26,4,Medical,1,536,1,Female,68,2,4,Human Resources,4,Married,19686,26650,6,Y,No,21,3,1,80,3,28,1,3,1,11,6,5
39,No,Non-Travel,344,Research & Development,8,1,Medical,1,537,3,Female,65,2,4,Laboratory Technician,3,Married,18067,10232,9,Y,Yes,21,3,2,80,0,37,1,3,16,13,10,0
19,No,Travel_Rarely,516,Sales,5,3,Human Resources,1,538,1,Male,49,2,1,Sales Representative,2,Divorced,11079,7235,0,Y,Yes,17,4,2,80,3,16,5,3,28,11,7,1
38,No,Travel_Rarely,808,Research & Development,7,3,Human Resources,1,539,4,Male,78,2,5,Healthcare Representative,2,Single,7266,19199,0,Y,Yes,11,3,2,80,0,25,3,4,1,8,4,4
53,No,Travel_Frequently,444,Sales,16,4,Marketing,1,540,3,Male,88,1,5,Sales Executive,1,Divorced,2020,19401,4,Y,No,22,3,4,80,1,25,4,2,15,6,9,15
56,No,Travel_Rarely,783,Human Resources,23,3,Marketing,1,541,2,Female,78,3,1,Human Resources,3,Married,17625,23869,8,Y,No,22,3,3,80,1,11,5,2,9,15,6,11
56,Yes,Travel_Rarely,754,Research & Development,14,4,Human Resources,1,542,2,Female,55,4,1,Research Director,1,Divorced,3182,26135,4,Y,No,23,3,3,80,0,17,3,3,3,6,13,11
46,No,Travel_Rarely,247,Sales,5,1,Technical Degree,1,543,2,Male,65,1,1,Sales Representative,1,Single,4393,2929,3,Y,Yes,23,3,2,80,3,8,5,1,25,13,3,10
43,No,Travel_Rarely,424,Research & Development,24,4,Marketing,1,544,4,Male,72,4,5,Healthcare Representative,3,Single,19721,20971,7,Y,No,16,3,1,80,1,2,0,1,23,7,12,6
38,No,Travel_Rarely,223,Research & Development,9,1,Other,1,545,3,Male,72,3,1,Research Director,1,Married,1806,5073,4,Y,No,17,3,4,80,3,9,5,2,11,17,0,1
34,No,Travel_Rarely,1377,Research & Development,4,4,Other,1,546,4,Female,62,1,2,Research Scientist,1,Married,8130,12611,0,Y,No,22,3,2,80,2,1,5,1,20,2,2,5
33,No,Travel_Rarely,412,Sales,4,3,Technical Degree,1,547,3,Male,74,4,2,Sales Executive,1,Divorced,14603,14210,6,Y,No,16,3,4,80,1,7,2,2,15,1,11,3
48,No,Travel_Rarely,702,Research & Development,16,1,Human Resources,1,548,2,Male,74,3,3,Laboratory Technician,4,Single,15995,4518,3,Y,Yes,20,3,2,80,3,17,3,3,35,4,9,1
26,No,Travel_Rarely,576,Research & Development,24,3,Marketing,1,549,2,Male,44,4,2,Research Scientist,3,Single,8699,16661,9,Y,No,21,3,4,80,3,38,0,2,34,7,14,16
48,No,Travel_Rarely,671,Research & Development,17,1,Medical,1,550,1,Female,46,2,4,Research Scientist,4,Divorced,13678,18198,4,Y,No,23,3,1,80,2,30,6,2,8,8,8,7
31,No,Travel_Rarely,676,Research & Development,15,4,Human Resources,1,551,4,Female,41,2,3,Research Director,1,Single,19982,17021,5,Y,No,12,3,1,80,3,13,1,3,5,1,14,4
54,No,Travel_Frequently,448,Research & Development,4,4,Marketing,1,552,4,Male,51,3,2,Manufacturing Director,1,Married,18856,6615,6,Y,No,23,4,1,80,0,38,4,1,0,14,10,9
19,No,Non-Travel,921,Research & Development,6,4,Technical Degree,1,553,1,Female,52,3,4,Research Director,4,Married,12563,13412,1,Y,No,19,3,1,80,1,32,4,2,13,7,3,15
31,No,Travel_Rarely,483,Research & Development,16,2,Other,1,554,2,Male,41,4,2,Research Scientist,1,Divorced,18440,16374,0,Y,No,13,3,3,80,0,28,3,2,23,9,13,1
50,No,Travel_Rarely,1405,Research & Development,29,2,Technical Degree,1,555,2,Female,97,3,4,Laboratory Technician,3,Divorced,5880,16870,2,Y,Yes,16,3,3,80,2,32,5,3,9,6,4,6
52,Yes,Travel_Frequently,173,Research & Development,4,1,Marketing,1,556,4,Male,80,2,1,Healthcare Representative,2,Divorced,14363,20854,9,Y,Yes,16,3,4,80,0,34,2,1,17,0,14,1
56,Yes,Travel_Rarely,622,Sales,6,2,Technical Degree,1,557,3,Female,42,2,4,Sales Executive,4,Married,6298,17274,0,Y,Yes,18,3,2,80,3,1,5,2,8,1,2,12
37,No,Travel_Rarely,1491,Sales,5,4,Marketing,1,558,2,Male,86,1,1,Sales Representative,2,Divorced,18954,18931,3,Y,No,23,3,3,80,2,34,3,3,26,2,11,3
19,No,Travel_Rarely,1034,Research & Development,16,2,Marketing,1,559,1,Male,84,4,4,Research Scientist,2,Single,16840,5553,5,Y,No,14,4,2,80,2,31,4,2,18,13,10,15
58,Yes,Travel_Rarely,1219,Research & Development,25,2,Technical Degree,1,560,1,Female,57,3,4,Healthcare Representative,2,Divorced,7295,22025,4,Y,Yes,25,4,4,80,0,35,4,4,35,14,5,9
36,No,Travel_Frequently,1498,Research & Development,16,3,Life Sciences,1,561,1,Male,73,3,2,Healthcare Representative,4,Single,17967,3242,3,Y,No,16,3,2,80,2,22,5,3,2,13,3,16
54,Yes,Travel_Rarely,440,Sales,10,1,Medical,1,562,4,Male,48,3,4,Sales Executive,1,Married,14925,19000,6,Y,No,11,3,1,80,0,4,5,1,37,7,4,13
35,No,Travel_Rarely,1461,Sales,9,1,Human Resources,1,563,4,Male,75,4,2,Sales Executive,3,Single,10943,6671,5,Y,Yes,19,3,1,80,0,15,5,1,8,17,10,11
33,No,Travel_Rarely,765,Sales,4,1,Other,1,564,4,Male,32,2,4,Sales Executive,1,Single,13771,18599,2,Y,No,22,3,3,80,0,39,1,1,9,16,6,12
21,No,Travel_Frequently,141,Research & Development,29,2,Medical,1,565,4,Male,49,3,5,Laboratory Technician,3,Single,11559,22096,8,Y,No,19,3,4,80,2,23,2,1,8,6,11,7
29,Yes,Travel_Rarely,1484,Research & Development,14,4,Human Resources,1,566,1,Male,54,3,3,Healthcare Representative,1,Married,5033,17766,4,Y,Yes,17,3,3,80,2,39,2,2,16,0,6,16
46,No,Travel_Rarely,675,Research & Development,4,3,Human Resources,1,567,1,Female,85,2,2,Laboratory Technician,2,Single,9731,8724,9,Y,Yes,21,3,3,80,1,27,6,2,37,8,8,9
24,No,Travel_Rarely,1379,Research & Development,12,1,Other,1,568,4,Female,90,3,2,Research Director,2,Single,18383,5816,0,Y,No,23,3,3,80,0,24,6,1,19,8,1,12
31,No,Travel_Rarely,1067,Human Resources,24,2,Medical,1,569,4,Male,84,1,1,Human Resources,3,Divorced,3129,21561,5,Y,No,11,3,4,80,0,6,4,1,6,10,13,1
29,No,Travel_Rarely,682,Sales,10,4,Other,1,570,1,Male,64,2,5,Sales Representative,4,Divorced,19834,8024,4,Y,No,13,4,1,80,0,37,4,1,3,5,3,16
52,No,Travel_Rarely,271,Research & Development,4,3,Marketing,1,571,4,Female,88,2,1,Manufacturing Director,1,Divorced,6886,15482,9,Y,No,22,3,1,80,0,6,3,2,9,6,14,5
22,No,Travel_Rarely,802,Research & Development,18,3,Other,1,572,4,Male,68,2,5,Research Scientist,2,Single,11729,25201,7,Y,Yes,15,3,3,80,0,21,3,1,20,14,7,11
34,No,Travel_Frequently,612,Research & Development,13,1,Technical Degree,1,573,4,Male,86,1,5,Research Director,3,Single,19913,23291,3,Y,Yes,14,3,2,80,0,21,6,1,13,5,3,12
59,No,Travel_Rarely,1385,Research & Development,13,1,Life Sciences,1,574,4,Female,96,2,4,Laboratory Technician,1,Married,18344,21785,0,Y,No,15,3,1,80,0,26,1,4,24,8,11,3
49,No,Travel_Rarely,685,Research & Development,14,4,Life Sciences,1,575,2,Female,63,4,1,Research Director,3,Single,15668,5736,1,Y,Yes,17,3,1,80,1,32,4,4,16,14,2,14
27,Yes,Travel_Rarely,1085,Human Resources,18,2,Life Sciences,1,576,4,Male,70,4,3,Human Resources,4,Single,1973,21295,7,Y,Yes,19,3,4,80,1,31,3,1,27,5,13,15
34,Yes,Non-Travel,560,Sales,1,4,Medical,1,577,1,Male,51,4,5,Sales Representative,4,Married,3143,9515,9,Y,No,11,3,1,80,3,38,1,3,13,6,9,14
22,No,Travel_Rarely,630,Human Resources,21,1,Medical,1,578,1,Male,56,2,5,Human Resources,1,Single,3253,9141,7,Y,No,15,3,1,80,0,31,2,1,12,16,5,5
59,No,Travel_Rarely,442,Research & Development,16,4,Marketing,1,579,1,Female,50,2,2,Manufacturing Director,4,Married,3812,15648,4,Y,No,13,3,3,80,0,0,4,4,33,5,2,5
26,No,Travel_Rarely,158,Sales,15,2,Life Sciences,1,580,1,Male,70,2,4,Sales Executive,1,Married,4920,26946,5,Y,No,13,3,3,80,1,9,0,3,2,8,14,4
50,No,Non-Travel,319,Research & Development,22,3,Marketing,1,581,4,Female,60,1,3,Research Director,1,Divorced,12225,7682,1,Y,Yes,21,3,4,80,1,3,4,3,3,2,11,1
53,No,Non-Travel,720,Human Resources,25,3,Life Sciences,1,582,2,Male,56,4,5,Human Resources,4,Single,2417,25865,8,Y,No,12,4,4,80,0,28,3,1,14,13,13,1
53,No,Travel_Frequently,917,Research & Development,5,3,Medical,1,583,3,Male,66,3,2,Laboratory Technician,3,Divorced,14204,17354,5,Y,Yes,16,3,2,80,0,6,4,4,19,5,11,4
35,No,Non-Travel,832,Sales,29,3,Technical Degree,1,584,3,Male,95,3,1,Sales Executive,3,Single,12179,11410,8,Y,No,24,3,1,80,1,37,6,4,7,3,1,2
26,No,Travel_Frequently,565,Research & Development,6,1,Technical Degree,1,585,3,Female,83,2,5,Research Scientist,1,Divorced,8672,11943,9,Y,No,16,3,3,80,1,5,0,3,4,15,8,5
46,Yes,Travel_Rarely,348,Sales,6,1,Technical Degree,1,586,3,Male,38,1,2,Sales Representative,2,Married,10818,12039,2,Y,No,13,3,3,80,3,10,6,1,1,15,2,10
31,No,Travel_Rarely,831,Sales,3,2,Other,1,587,1,Male,71,2,1,Sales Executive,1,Married,8122,14888,5,Y,No,11,3,1,80,3,8,4,2,27,8,0,4
42,No,Travel_Rarely,474,Sales,16,2,Technical Degree,1,588,4,Female,65,3,4,Sales Representative,3,Married,9151,21880,9,Y,No,17,3,4,80,0,29,6,2,21,3,13,13
32,No,Travel_Frequently,518,Sales,12,2,Human Resources,1,589,4,Female,39,4,1,Sales Executive,1,Married,14787,6426,4,Y,Yes,12,3,3,80,1,21,3,4,8,7,11,9
23,No,Travel_Rarely,1156,Sales,4,2,Life Sciences,1,590,3,Male,88,3,5,Sales Executive,3,Single,18781,17423,8,Y,No,18,3,4,80,3,38,2,2,27,7,14,2
59,No,Travel_Rarely,469,Sales,1,4,Technical Degree,1,591,3,Male,69,4,3,Sales Executive,4,Single,5376,17792,9,Y,No,13,3,3,80,0,8,3,4,0,5,14,15
46,No,Non-Travel,660,Research & Development,4,2,Human Resources,1,592,2,Female,83,4,1,Healthcare Representative,1,Divorced,13688,16935,0,Y,Yes,11,4,3,80,3,37,1,4,35,7,11,15
32,Yes,Travel_Rarely,209,Sales,1,3,Human Resources,1,593,2,Female,68,1,3,Sales Executive,1,Single,11795,18642,8,Y,No,20,3,2,80,3,32,6,4,1,5,12,10
46,No,Travel_Rarely,685,Sales,21,3,Human Resources,1,594,2,Male,36,3,3,Sales Representative,4,Single,14021,9083,4,Y,No,19,3,3,80,3,25,3,2,37,13,12,3
21,No,Non-Travel,940,Research & Development,27,3,Marketing,1,595,1,Female,33,2,1,Research Director,4,Divorced,10947,20434,0,Y,Yes,15,4,1,80,2,15,1,4,25,13,8,10
35,No,Non-Travel,519,Research & Development,27,4,Marketing,1,596,4,Male,44,1,4,Research Scientist,2,Married,12702,5954,9,Y,No,11,3,1,80,0,8,4,3,30,17,4,7
56,No,Travel_Rarely,922,Research & Development,8,2,Human Resources,1,597,1,Female,77,4,1,Healthcare Representative,4,Divorced,12060,21253,7,Y,No,20,4,1,80,3,22,1,1,18,12,6,15
33,Yes,Travel_Rarely,1397,Sales,24,3,Other,1,598,1,Male,35,3,2,Sales Representative,2,Divorced,4987,3862,6,Y,No,21,3,4,80,0,14,6,1,30,14,13,7
28,No,Travel_Rarely,784,Sales,5,3,Technical Degree,1,599,4,Male,64,2,3,Sales Executive,4,Married,16620,15837,5,Y,No,16,3,3,80,0,18,5,4,8,2,1,8
31,No,Travel_Rarely,1241,Sales,26,3,Life Sciences,1,600,2,Male,97,1,5,Sales Representative,3,Divorced,5499,8320,1,Y,No,20,3,4,80,1,15,4,1,2,5,13,13
20,No,Travel_Frequently,357,Sales,2,3,Other,1,601,4,Female,87,2,3,Sales Executive,1,Divorced,18245,14812,4,Y,No,13,3,2,80,0,24,1,2,37,16,0,7
59,No,Travel_Frequently,1206,Sales,12,1,Medical,1,602,3,Female,48,3,5,Sales Representative,4,Divorced,7386,13982,2,Y,No,21,3,3,80,3,34,6,2,5,15,5,15
55,Yes,Travel_Frequently,881,Sales,22,2,Marketing,1,603,2,Male,91,2,2,Sales Representative,3,Single,10912,8715,1,Y,Yes,25,4,1,80,0,12,6,1,6,5,12,1
59,Yes,Travel_Rarely,1253,Sales,17,2,Technical Degree,1,604,4,Male,39,1,2,Sales Executive,4,Married,15576,19260,9,Y,No,14,4,2,80,1,6,3,2,24,7,4,12
35,No,Travel_Frequently,939,Sales,7,4,Technical Degree,1,605,1,Male,54,2,2,Sales Executive,1,Married,16797,26298,0,Y,No,18,3,2,80,2,33,0,1,24,12,9,16
37,Yes,Travel_Rarely,1016,Research & Development,11,1,Medical,1,606,4,Female,73,3,1,Laboratory Technician,4,Divorced,18449,2234,8,Y,Yes,25,3,3,80,2,13,4,1,0,12,5,0
42,No,Travel_Rarely,336,Sales,4,4,Medical,1,607,2,Female,87,1,3,Sales Representative,4,Single,3269,19197,1,Y,No,15,3,1,80,1,22,1,1,21,16,1,4
55,No,Travel_Rarely,654,Research & Development,5,3,Technical Degree,1,608,3,Female,54,4,5,Laboratory Technician,1,Married,18301,3744,0,Y,No,22,3,4,80,3,22,0,4,19,2,6,12
30,No,Non-Travel,282,Research & Development,6,4,Medical,1,609,1,Male,69,1,2,Laboratory Technician,4,Married,17842,9979,6,Y,Yes,16,3,3,80,3,16,6,1,12,12,0,5
21,No,Travel_Frequently,258,Research & Development,11,3,Technical Degree,1,610,3,Female,99,3,2,Research Scientist,1,Divorced,17961,22051,8,Y,No,20,3,1,80,3,12,1,4,39,6,10,9
31,No,Non-Travel,672,Sales,1,3,Other,1,611,3,Male,39,2,5,Sales Executive,2,Divorced,4507,16358,5,Y,No,14,3,2,80,0,26,1,1,20,4,7,8
50,No,Travel_Rarely,958,Research & Development,25,2,Medical,1,612,1,Male,95,4,3,Research Director,4,Divorced,14970,3109,7,Y,No,16,3,3,80,2,1,1,1,22,10,13,5
45,Yes,Travel_Rarely,1149,Research & Development,10,2,Other,1,613,4,Male,54,4,3,Laboratory Technician,3,Married,11527,22861,6,Y,Yes,13,3,2,80,3,36,3,1,32,17,6,0
54,Yes,Travel_Rarely,1049,Sales,20,2,Other,1,614,4,Male,40,2,5,Sales Representative,4,Divorced,13510,16784,8,Y,Yes,20,3,1,80,2,29,1,2,8,3,6,6
25,No,Travel_Rarely,693,Research & Development,24,2,Medical,1,615,3,Female,65,3,4,Healthcare Representative,1,Divorced,2317,10628,6,Y,No,22,3,4,80,1,3,0,4,28,6,5,9
51,No,Travel_Rarely,235,Human Resources,21,2,Technical Degree,1,616,4,Female,78,1,3,Human Resources,1,Divorced,16911,8386,5,Y,No,11,4,4,80,2,29,5,4,31,3,9,11
22,Yes,Travel_Frequently,522,Sales,11,1,Human Resources,1,617,2,Male,77,3,5,Sales Executive,3,Single,1726,24831,0,Y,Yes,16,3,2,80,3,2,1,1,10,9,4,14
22,No,Travel_Rarely,314,Sales,24,2,Technical Degree,1,618,3,Male,36,4,5,Sales Representative,3,Divorced,4354,12869,8,Y,No,24,3,2,80,2,13,5,1,35,0,8,16
48,Yes,Travel_Rarely,1001,Research & Development,17,4,Life Sciences,1,619,3,Male,80,1,2,Research Scientist,1,Married,16379,21598,9,Y,Yes,23,4,2,80,1,10,2,2,28,16,2,2
26,No,Travel_Rarely,583,Research & Development,8,3,Medical,1,620,3,Male,46,1,5,Laboratory Technician,2,Divorced,14962,18465,4,Y,No,11,3,3,80,2,39,6,2,30,4,13,14
59,No,Travel_Rarely,449,Sales,27,2,Marketing,1,621,2,Male,61,2,1,Sales Representative,2,Married,10104,20301,1,Y,No,20,4,1,80,0,22,4,2,13,16,8,0
49,Yes,Travel_Frequently,267,Sales,13,1,Medical,1,622,3,Male,55,3,2,Sales Executive,1,Single,10651,22904,7,Y,No,22,3,2,80,1,31,3,4,24,2,4,10
50,Yes,Travel_Rarely,1038,Research & Development,27,4,Life Sciences,1,623,4,Female,51,1,2,Research Director,2,Single,18848,18488,3,Y,Yes,13,4,2,80,0,2,2,4,25,8,7,5
20,No,Travel_Rarely,449,Research & Development,20,4,Other,1,624,4,Female,42,2,3,Research Scientist,3,Divorced,8044,17641,2,Y,No,22,3,2,80,0,0,2,4,21,2,10,15
47,No,Travel_Rarely,950,Research & Development,18,3,Marketing,1,625,4,Female,41,3,4,Manufacturing Director,2,Married,1540,23082,0,Y,Yes,18,3,4,80,3,8,0,1,8,2,2,11
29,Yes,Travel_Rarely,499,Research & Development,27,4,Marketing,1,626,4,Female,30,4,3,Healthcare Representative,3,Divorced,3276,11399,4,Y,No,17,3,2,80,3,8,0,4,32,8,6,14
46,No,Non-Travel,684,Research & Development,22,4,Technical Degree,1,627,3,Female,62,4,1,Healthcare Representative,4,Divorced,17725,10907,2,Y,No,18,3,1,80,1,11,5,3,22,4,9,9
20,No,Travel_Rarely,827,Research & Development,16,4,Human Resources,1,628,2,Male,43,3,2,Laboratory Technician,3,Married,17139,2994,3,Y,Yes,20,3,4,80,3,0,5,3,34,9,3,11
43,No,Travel_Rarely,1346,Sales,2,4,Technical Degree,1,629,1,Female,93,1,2,Sales Executive,4,Married,14745,5841,8,Y,No,20,3,1,80,2,15,3,2,19,14,4,4
47,No,Travel_Rarely,409,Sales,5,1,Marketing,1,630,4,Male,72,1,5,Sales Representative,3,Married,10522,14350,6,Y,No,12,3,4,80,1,29,3,4,32,11,3,11
26,Yes,Travel_Rarely,1092,Research & Development,18,3,Marketing,1,631,1,Female,87,4,4,Research Scientist,3,Married,14824,19949,4,Y,No,20,3,4,80,3,7,4,3,34,5,12,0
43,No,Travel_Rarely,899,Research & Development,3,2,Human Resources,1,632,1,Male,70,4,4,Manufacturing Director,2,Married,13253,25339,7,Y,No,17,3,3,80,3,9,1,2,29,6,8,1
19,No,Travel_Rarely,820,Research & Development,27,4,Medical,1,633,3,Female,97,1,5,Healthcare Representative,3,Single,10909,5197,5,Y,Yes,24,3,4,80,2,32,3,4,29,6,11,2
20,No,Travel_Rarely,567,Research & Development,22,1,Human Resources,1,634,4,Male,68,3,1,Research Scientist,1,Single,12727,10612,9,Y,No,14,4,4,80,0,37,3,1,21,3,6,11
21,No,Travel_Frequently,200,Sales,17,3,Other,1,635,4,Male,30,4,4,Sales Executive,4,Single,17793,2167,1,Y,No,11,3,1,80,2,21,5,3,0,12,13,13
42,No,Travel_Rarely,1367,Research & Development,16,2,Technical Degree,1,636,4,Male,70,1,2,Laboratory Technician,4,Married,12831,18728,6,Y,No,21,3,1,80,0,15,1,1,14,14,14,6
30,No,Non-Travel,259,Research & Development,6,3,Medical,1,637,1,Male,74,3,1,Research Director,3,Married,12238,4591,0,Y,No,13,3,2,80,3,18,4,4,24,17,14,3
56,Yes,Non-Travel,711,Sales,19,1,Technical Degree,1,638,4,Female,42,2,3,Sales Representative,1,Married,5000,23106,2,Y,No,15,3,3,80,0,10,6,3,19,17,5,11
52,No,Travel_Frequently,655,Sales,7,1,Human Resources,1,639,4,Male,38,3,3,Sales Representative,3,Divorced,18450,10581,0,Y,No,24,3,4,80,0,10,6,4,6,6,5,7
40,No,Travel_Rarely,752,Research & Development,18,1,Medical,1,640,2,Male,92,1,1,Manufacturing Director,3,Single,8942,18775,0,Y,No,20,3,3,80,3,13,0,1,15,9,10,0
26,No,Travel_Rarely,1021,Sales,14,4,Human Resources,1,641,3,Female,52,3,2,Sales Executive,2,Single,15592,26971,4,Y,No,18,3,2,80,1,38,4,3,22,15,9,4
19,No,Non-Travel,328,Sales,6,1,Other,1,642,4,Female,83,1,3,Sales Representative,3,Divorced,9242,14893,5,Y,No,12,3,3,80,2,25,1,1,20,7,6,0
58,Yes,Travel_Frequently,524,Sales,8,2,Life Sciences,1,643,4,Male,76,4,2,Sales Representative,3,Divorced,14097,8611,2,Y,Yes,12,4,4,80,3,19,0,4,0,10,4,14
48,No,Travel_Frequently,1197,Sales,15,4,Marketing,1,644,3,Male,68,2,5,Sales Executive,2,Single,17419,13910,2,Y,No,18,4,1,80,2,19,0,4,19,5,9,12
19,No,Travel_Rarely,344,Sales,15,3,Medical,1,645,3,Male,55,4,4,Sales Representative,2,Married,3627,15499,2,Y,No,24,3,3,80,2,4,0,1,18,9,12,12
49,No,Non-Travel,631,Research & Development,15,2,Marketing,1,646,1,Female,30,4,1,Research Scientist,1,Single,10371,20112,0,Y,No,19,4,4,80,0,0,4,3,5,13,13,3
35,No,Travel_Rarely,1170,Research & Development,16,4,Life Sciences,1,647,1,Female,43,1,4,Manufacturing Director,2,Married,7648,23483,4,Y,Yes,20,3,2,80,3,10,5,1,37,5,2,14
30,No,Travel_Rarely,472,Research & Development,1,1,Medical,1,648,1,Female,94,1,5,Healthcare Representative,4,Single,8051,24507,0,Y,Yes,23,3,4,80,1,9,1,4,31,3,10,11
22,No,Travel_Rarely,753,Research & Development,11,3,Marketing,1,649,3,Male,98,1,3,Healthcare Representative,4,Single,12400,10338,9,Y,No,23,3,3,80,2,27,4,1,0,14,10,7
59,No,Travel_Rarely,790,Research & Development,27,1,Marketing,1,650,2,Male,96,1,2,Research Scientist,1,Divorced,3027,7709,9,Y,Yes,11,3,4,80,2,33,4,4,29,4,2,15
27,No,Non-Travel,835,Sales,29,2,Medical,1,651,4,Male,78,4,2,Sales Representative,3,Divorced,13961,12562,2,Y,No,24,4,4,80,1,12,2,1,15,15,6,11
42,Yes,Travel_Rarely,193,Research & Development,25,2,Marketing,1,652,3,Female,79,1,5,Laboratory Technician,1,Married,17249,12973,5,Y,Yes,12,3,3,80,2,24,3,3,26,6,10,5
51,No,Travel_Rarely,1147,Research & Development,5,4,Marketing,1,653,2,Male,87,1,1,Manufacturing Director,2,Married,3056,21322,5,Y,Yes,25,3,3,80,3,22,6,3,17,1,13,14
54,Yes,Travel_Rarely,273,Research & Development,5,2,Medical,1,654,3,Male,82,4,4,Laboratory Technician,3,Single,18951,15172,2,Y,Yes,14,3,2,80,1,35,4,1,12,12,9,6
47,No,Non-Travel,1317,Research & Development,29,3,Marketing,1,655,2,Male,86,2,3,Manufacturing Director,1,Divorced,2731,24101,8,Y,Yes,22,3,4,80,3,11,2,1,27,1,0,4
24,No,Travel_Frequently,1202,Sales,28,4,Marketing,1,656,3,Male,47,2,1,Sales Representative,1,Married,5061,6684,7,Y,No,13,3,1,80,1,1,6,3,9,8,3,14
23,Yes,Travel_Rarely,1406,Sales,21,3,Technical Degree,1,657,3,Female,45,3,5,Sales Representative,4,Married,2660,23426,2,Y,No,11,3,3,80,2,19,5,4,13,4,9,11
20,No,Travel_Rarely,1489,Research & Development,6,1,Other,1,658,2,Male,31,4,5,Research Scientist,1,Married,2787,13004,4,Y,No,14,3,4,80,1,15,5,3,28,2,13,10
30,No,Travel_Rarely,280,Research & Development,2,3,Technical Degree,1,659,2,Male,42,1,2,Research Director,3,Single,1692,14221,4,Y,No,21,3,1,80,3,13,1,4,10,1,7,3
20,No,Non-Travel,339,Research & Development,6,3,Life Sciences,1,660,2,Male,74,3,3,Manufacturing Director,1,Married,10480,23668,4,Y,No,23,3,1,80,1,1,2,1,26,13,3,12
43,Yes,Travel_Rarely,1260,Research & Development,14,2,Technical Degree,1,661,2,Female,72,2,1,Research Scientist,1,Married,19403,9978,2,Y,No,21,3,4,80,2,15,4,1,16,7,0,7
41,No,Travel_Rarely,978,Human Resources,11,1,Technical Degree,1,662,2,Male,83,2,2,Human Resources,2,Divorced,14946,24810,4,Y,No,12,3,4,80,0,3,1,4,2,11,4,6
23,No,Travel_Frequently,1003,Research & Development,4,2,Life Sciences,1,663,2,Male,60,4,3,Healthcare Representative,1,Divorced,19975,2756,4,Y,No,20,3,4,80,2,12,2,1,30,16,14,15
59,No,Travel_Rarely,381,Sales,24,1,Marketing,1,664,2,Male,38,1,4,Sales Representative,3,Divorced,9514,10293,3,Y,No,15,4,1,80,2,37,4,4,20,15,0,2
29,No,Travel_Rarely,1144,Sales,29,1,Marketing,1,665,2,Male,77,1,4,Sales Representative,4,Single,8452,24953,3,Y,No,11,3,4,80,0,0,1,2,32,5,8,15
53,No,Travel_Frequently,841,Sales,27,3,Technical Degree,1,666,3,Female,47,3,2,Sales Representative,4,Divorced,6501,21565,1,Y,No,24,3,3,80,1,8,6,3,0,5,7,15
19,Yes,Travel_Rarely,472,Sales,25,2,Life Sciences,1,667,2,Male,40,2,1,Sales Representative,4,Divorced,17836,23239,8,Y,No,18,3,1,80,2,20,1,2,5,17,13,6
28,No,Travel_Frequently,1237,Sales,9,3,Marketing,1,668,2,Female,91,3,3,Sales Executive,4,Divorced,19064,2762,6,Y,No,20,3,3,80,0,17,6,4,3,1,6,12
56,No,Travel_Frequently,971,Sales,24,3,Human Resources,1,669,3,Male,48,3,4,Sales Executive,2,Divorced,4275,11571,0,Y,No,12,3,3,80,3,31,3,3,21,7,4,12
51,No,Travel_Rarely,1120,Sales,3,3,Medical,1,670,3,Female,53,3,4,Sales Representative,3,Married,6918,22098,4,Y,No,21,3,4,80,0,33,5,4,12,13,3,6
43,No,Travel_Rarely,322,Sales,26,1,Medical,1,671,1,Female,42,1,1,Sales Executive,2,Single,13878,2254,1,Y,No,13,4,3,80,2,19,6,3,29,1,6,3
35,No,Travel_Rarely,1021,Research & Development,16,2,Other,1,672,1,Male,75,2,2,Manufacturing Director,4,Married,8023,12684,9,Y,No,13,4,4,80,3,1,4,3,39,16,2,8
38,No,Travel_Rarely,405,Sales,11,2,Medical,1,673,2,Female,82,3,5,Sales Executive,2,Married,12296,13531,5,Y,Yes,14,3,1,80,2,3,3,3,25,15,7,15
